DATE,OPEN,HIGH,LOW,CLOSE,MARKET CAP,STATUS,VALUE
14-Jan-18,14370.8,14511.8,13268,13772,"241,447,000,000",-0.041667826,0
13-Jan-18,13952.4,14659.5,13952.4,14360.2,"234,391,000,000",0.029227946,1
12-Jan-18,13453.9,14229.9,13158.1,13980.6,"225,986,000,000",0.0391485,1
11-Jan-18,14968.2,15018.8,13105.9,13405.8,"251,387,000,000",-0.104381288,0
10-Jan-18,14588.5,14973.3,13691.2,14973.3,"244,981,000,000",0.026376941,1
9-Jan-18,15123.7,15497.5,14424,14595.4,"253,935,000,000",-0.034931928,0
8-Jan-18,16476.2,16537.9,14208.2,15170.1,"276,612,000,000",-0.079271919,0
7-Jan-18,17527.3,17579.6,16087.7,16477.6,"294,222,000,000",-0.05988943,0
6-Jan-18,17462.1,17712.4,16764.6,17527,"293,091,000,000",0.003716621,1
5-Jan-18,15477.2,17705.2,15202.8,17429.5,"259,748,000,000",0.126140387,1
4-Jan-18,15270.7,15739.7,14522.2,15599.2,"256,250,000,000",0.021511784,1
3-Jan-18,14978.2,15572.8,14844.5,15201,"251,312,000,000",0.014874952,1
2-Jan-18,13625,15444.6,13163.6,14982.1,"228,579,000,000",0.09960367,1
1-Jan-18,14112.2,14112.2,13154.7,13657.2,"236,725,000,000",-0.032241607,0
31-Dec-17,12897.7,14377.4,12755.6,14156.4,"216,326,000,000",0.097591043,1
30-Dec-17,14681.9,14681.9,12350.1,12952.2,"246,224,000,000",-0.117811727,0
29-Dec-17,14695.8,15279,14307,14656.2,"246,428,000,000",-0.002694647,0
28-Dec-17,15864.1,15888.4,13937.3,14606.5,"265,988,000,000",-0.079273328,0
27-Dec-17,16163.5,16930.9,15114.3,15838.5,"270,976,000,000",-0.020107031,0
26-Dec-17,14036.6,16461.2,14028.9,16099.8,"235,294,000,000",0.146987162,1
25-Dec-17,13995.9,14593,13448.9,14026.6,"234,590,000,000",0.0021935,1
24-Dec-17,14608.2,14626,12747.7,13925.8,"244,824,000,000",-0.04671349,0
23-Dec-17,13948.7,15603.2,13828.8,14699.2,"233,748,000,000",0.053804297,1
22-Dec-17,15898,15943.4,11833,13831.8,"266,381,000,000",-0.129966033,0
21-Dec-17,16642.4,17567.7,15342.7,15802.9,"278,827,000,000",-0.050443446,0
20-Dec-17,17760.3,17934.7,16077.7,16624.6,"297,526,000,000",-0.063945992,0
19-Dec-17,19118.3,19177.8,17275.4,17776.7,"320,242,000,000",-0.070173603,0
18-Dec-17,19106.4,19371,18355.9,19114.2,"320,000,000,000",0.00040824,1
17-Dec-17,19475.8,20089,18974.1,19140.8,"326,141,000,000",-0.017200834,0
16-Dec-17,17760.3,19716.7,17515.3,19497.4,"297,376,000,000",0.097808033,1
15-Dec-17,16601.3,18154.1,16601.3,17706.9,"277,936,000,000",0.066597194,1
14-Dec-17,16384.6,17085.8,16185.9,16564,"274,269,000,000",0.010949306,1
13-Dec-17,17500,17653.1,16039.7,16408.2,"292,900,000,000",-0.062388571,0
12-Dec-17,16919.8,17781.8,16571.6,17415.4,"283,155,000,000",0.029291126,1
11-Dec-17,15427.4,17513.9,15404.8,16936.8,"258,147,000,000",0.09783891,1
10-Dec-17,15168.4,15850.6,13226.6,15455.4,"253,782,000,000",0.018920915,1
9-Dec-17,16523.3,16783,13674.9,15178.2,"276,415,000,000",-0.081406257,0
8-Dec-17,17802.9,18353.4,14336.9,16569.4,"297,787,000,000",-0.069286465,0
7-Dec-17,14266.1,17899.7,14057.3,17899.7,"238,600,000,000",0.254701705,1
6-Dec-17,11923.4,14369.1,11923.4,14291.5,"199,390,000,000",0.198609457,1
5-Dec-17,11685.7,12032,11604.6,11916.7,"195,389,000,000",0.01976775,1
4-Dec-17,11315.4,11657.2,11081.8,11657.2,"189,172,000,000",0.030206621,1
3-Dec-17,11082.7,11858.7,10862,11323.2,"185,258,000,000",0.021700488,1
2-Dec-17,10978.3,11320.2,10905.1,11074.6,"183,490,000,000",0.00877185,1
1-Dec-17,10198.6,11046.7,9694.65,10975.6,"170,436,000,000",0.076186928,1
30-Nov-17,9906.79,10801,9202.05,10233.6,"165,537,000,000",0.032988486,1
29-Nov-17,10077.4,11517.4,9601.03,9888.61,"168,367,000,000",-0.018733999,0
28-Nov-17,9823.43,10125.7,9736.3,10058.8,"164,104,000,000",0.023960063,1
27-Nov-17,9352.72,9818.35,9352.72,9818.35,"156,221,000,000",0.049785517,1
26-Nov-17,8789.04,9522.93,8775.59,9330.55,"146,789,000,000",0.061611962,1
25-Nov-17,8241.71,8790.92,8191.15,8790.92,"137,632,000,000",0.06663787,1
24-Nov-17,8074.02,8374.16,7940.93,8253.69,"134,816,000,000",0.022252855,1
23-Nov-17,8232.38,8267.4,8038.77,8038.77,"137,444,000,000",-0.023518108,0
22-Nov-17,8077.95,8302.26,8075.47,8253.55,"134,851,000,000",0.021738189,1
21-Nov-17,8205.74,8348.66,7762.71,8071.26,"136,967,000,000",-0.016388528,0
20-Nov-17,8039.07,8336.86,7949.36,8200.64,"134,167,000,000",0.020098096,1
19-Nov-17,7766.03,8101.91,7694.1,8036.49,"129,595,000,000",0.034826031,1
18-Nov-17,7697.21,7884.99,7463.44,7790.15,"128,425,000,000",0.012074505,1
17-Nov-17,7853.57,8004.59,7561.09,7708.99,"131,026,000,000",-0.018409462,0
16-Nov-17,7323.24,7967.38,7176.58,7871.69,"122,164,000,000",0.074891715,1
15-Nov-17,6634.76,7342.25,6634.76,7315.54,"110,667,000,000",0.102608082,1
14-Nov-17,6561.48,6764.98,6461.75,6635.75,"109,434,000,000",0.011319093,1
